match_id,player,total_runs,balls_faced,num_4s,num_6s,strike_rate,batting_avg,fifties,centuries,legal_deliveries,overs,wickets,team,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2,team1_players,team2_players,team1_win
1422119,Yash Dayal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,1.0,team1,2024,Chennai,2024-03-22,League,Mustafizur Rahman,"MA Chidambaram Stadium, Chepauk, Chennai",Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,wickets,6.0,174.0,20.0,N,,HAS Khalid,VK Sharma,"['V Kohli', 'F du Plessis', 'RM Patidar', 'GJ Maxwell', 'C Green', 'Anuj Rawat', 'KD Karthik', 'KV Sharma', 'AS Joseph', 'Mayank Dagar', 'Mohammed Siraj', 'Yash Dayal']","['RD Gaikwad', 'R Ravindra', 'AM Rahane', 'DJ Mitchell', 'S Dube', 'RA Jadeja', 'Sameer Rizvi', 'MS Dhoni', 'DL Chahar', 'M Theekshana', 'TU Deshpande', 'Mustafizur Rahman']",0
1422120,AR Patel,21.0,13.0,2.0,1.0,161.53846153846155,21.0,0.0,0.0,24.0,4.0,0.0,team1,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,Abishek Porel,32.0,10.0,4.0,2.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,team1,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.2,2.0,team2,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,DA Warner,29.0,22.0,3.0,2.0,131.8181818181818,29.0,0.0,0.0,0.0,0.0,0.0,team1,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,HV Patel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,team2,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,Harpreet Brar,2.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,18.0,3.0,1.0,team2,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,I Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.3,2.0,team1,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,JM Bairstow,9.0,3.0,2.0,0.0,300.0,9.0,0.0,0.0,0.0,0.0,0.0,team2,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
1422120,JM Sharma,9.0,9.0,1.0,0.0,100.0,9.0,0.0,0.0,0.0,0.0,0.0,team2,2024,Mohali,2024-03-23,League,SM Curran,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,wickets,4.0,175.0,20.0,N,,J Madanagopal,NA Patwardhan,"['DA Warner', 'MR Marsh', 'SD Hope', 'RR Pant', 'RK Bhui', 'T Stubbs', 'AR Patel', 'Sumit Kumar', 'Abishek Porel', 'Kuldeep Yadav', 'KK Ahmed', 'I Sharma']","['Arshdeep Singh', 'S Dhawan', 'JM Bairstow', 'P Simran Singh', 'SM Curran', 'JM Sharma', 'LS Livingstone', 'Shashank Singh', 'Harpreet Brar', 'HV Patel', 'K Rabada', 'RD Chahar']",0
